filename;ref;poledi;numper;cie.name;trouvé dans le document;trouvé dans la base;OK ou KO;Commentaire
SKAYL_2271150400102_1.pdf;2,27115E+12;2271150400102N43;8849988;AXA;VRAI;VRAI;OK;
SCHROLL_2841491609053_1.pdf;2,84149E+12;2841491609053Z98;8426565;AXA;VRAI;VRAI;OK;
SIRMAT_2842454609054_1.pdf;2,84245E+12;2842454609054F98;8426583;AXA;VRAI;VRAI;OK;
EDITIONS_CLAUDE_VERVIN_2268275400000_1.pdf;2,26828E+12;2268275400000C11;6937977;AXA;VRAI;VRAI;OK;
PASSEMENTERIE_VERRIER_2514493851001_1.pdf;2,51449E+12;;;AXA;VRAI;FAUX;KO;
AVT_ALTEM___ALSAC_DE_TRI_DEM_2257753100000_1_8716294.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
A.T.E.C._2000148577410_1.pdf;2,00015E+12;2000148577410K19;5460745;AXA;VRAI;VRAI;OK;
AVT_DS_SERVICES_2844728100000_1_9108990.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
REPROLAND_2312865002300_1.pdf;2,31287E+12;2312865002300Z19;7577059;AXA;VRAI;VRAI;OK;
S_A_P_S_SAS_2271794610301_1.pdf;2,27179E+12;2271794610301Q47;8701548;AXA;VRAI;VRAI;OK;
AVT_CP_BEREST_LORRAINE_2263549620302_1_5966885.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_COPROPRIETE_ROUGET_DE_LI_2263708410000_1_5723607.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
PGS_ARNAUD_2842059100000_1.pdf;2,84206E+12;2,84206E+12;9057567;AXA;VRAI;VRAI;OK;
AVT_B2A_AUDIT_ET_CONSEIL_2285748100000_1_7050565.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
GROUPE_ADIT_2270603400305_1.pdf;2,2706E+12;2270603400305R95;9019674;AXA;VRAI;VRAI;OK;
AVT_CP_BEREST_BOURGOGNE_2263549620202_1_5966756.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_ARB_2268898600002_1_6975701.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
PGS_JURAPAL_2842059410100_1.pdf;2,84206E+12;2842059410100A95;8376978;AXA;VRAI;VRAI;OK;
AVT_AXIA_10_2275176100100_1_7930196.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SCHOLL_2841491600012_1.pdf;2,84149E+12;;;AXA;VRAI;FAUX;KO;
PGS_NORMANDIE_2842057110900_1.pdf;2,84206E+12;2842057110900U50;8376882;AXA;VRAI;VRAI;OK;
F_GESTION_2511633510000_1.pdf;2,51163E+12;;;AXA;VRAI;FAUX;KO;
GROUPE_WEIGERDING_2266426130000_1.pdf;2,26643E+12;2266426130000Q19;8880799;AXA;VRAI;VRAI;OK;
FORMACOOP_2262643110000_1.pdf;2,26264E+12;2,26E+59;7740463;AXA;VRAI;VRAI;OK;
OFFICE_DU_TOURISME_DES_2959846320000_1.pdf;2,95985E+12;;;AXA;VRAI;FAUX;KO;
SOFICO_FRANCE_2841058130000_1.pdf;2,84106E+12;2841058130000Q19;8389853;AXA;VRAI;VRAI;OK;
AVT_ABEX_2512754210000_1_5683651.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
PFERD_RUGGEBERG_FRANCE_2263345100000_1.pdf;2,26335E+12;2263345100000N47;5785986;AXA;VRAI;VRAI;OK;
SCHROLL_2257752429000_1.pdf;2,25775E+12;2257752429000V98;5938569;AXA;VRAI;VRAI;OK;
OGID_2271646400000_1.pdf;2,27165E+12;2271646400000M95;7441327;AXA;VRAI;VRAI;OK;
H_COMM_2507759750000_1.pdf;2,50776E+12;2507759750000P11;6053746;AXA;VRAI;VRAI;OK;
S_A_P_S_SAS_2271794410300_1.pdf;2,27179E+12;2271794410300Y47;8701543;AXA;VRAI;VRAI;OK;
HYPERTAPIS_2254585430301_1.pdf;2,25459E+12;2254585430301F47;7283655;AXA;VRAI;VRAI;OK;
HOTELIERE_DE_LA_VILLETTE_2261617410000_1.pdf;2,26162E+12;2261617410000A47;5729787;AXA;VRAI;VRAI;OK;
AVT_AXIA_57_2275176100190_1_7930391.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SOCIETE_DES_MAGASINS_2313098000000_1.pdf;2,3131E+12;2313098000000T19;6668067;AXA;VRAI;VRAI;OK;
AVT_CP_CITRAVAL___CTRE_INDUST_2257752430501_1_7876721.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_BEREST_2263549420000_1_5966376.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CHARPALOR_2262485410010_1_9304311.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
EXCENTR_FRANCE_2263163430100_1.pdf;2,26316E+12;2263163430100F11;8605976;AXA;VRAI;VRAI;OK;
HOME_ABRY_ARNOLD_2254585440201_1.pdf;2,25459E+12;2254585440201R11;7283666;AXA;VRAI;VRAI;OK;
SARL_SCHULTZ_2513400430000_1.pdf;2,5134E+12;2513400430000C43;8763915;AXA;VRAI;VRAI;OK;
RECOSTRA_2257752111000_1.pdf;2,25775E+12;2257752111000T11;8230967;AXA;VRAI;VRAI;OK;
F.F.F._FEDERATION_2284417500000_1.pdf;2,28442E+12;2284417500000W95;9023595;AXA;VRAI;VRAI;OK;
MATHLAU_MARIVAL_2264142410000_1.pdf;2,26414E+12;2264142410000S11;6048947;AXA;VRAI;VRAI;OK;
UNION_NAT_CULTURE_2204200082900_1.pdf;2,2042E+12;2204200082900Y95;5431693;AXA;VRAI;VRAI;OK;
BELLANGER_2263747100100_1.pdf;2,26375E+12;2263747100100T47;7495342;AXA;VRAI;VRAI;OK;
ESL__NETWORK_HOLDING_SA_2511948750000_1.pdf;2,51195E+12;;;AXA;VRAI;FAUX;KO;
MAXI_SARL_2251229100100_1.pdf;2,25123E+12;;;AXA;VRAI;FAUX;KO;
AVT_AXIA_17_2275176100170_1_7930641.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_CORREGE_SERVICES_2256419600102_1_6700554.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
GEZIM_INTERIM_2269512110000_1.pdf;2,26951E+12;2269512110000C43;7064728;AXA;VRAI;VRAI;OK;
LOUIS_SCHROLL_2841491620201_1.pdf;2,84149E+12;2841491620201R19;8370512;AXA;VRAI;VRAI;OK;
ALLS_PARTICIPATIONS_2264136400001_1.pdf;2,26414E+12;2264136400001K95;9070846;AXA;VRAI;VRAI;OK;
RITLENG_REVALORISATIONS_2507602760000_1.pdf;2,5076E+12;2507602760000K92;8764115;AXA;VRAI;VRAI;OK;
PASSEMENTERIE_VERRIER_2514493850000_1.pdf;2,51449E+12;2514493850000C41;6554528;AXA;VRAI;VRAI;OK;
F.F.F._FEDERATION_2006003703610_1.pdf;2,006E+12;2006003703610T19;8628980;AXA;VRAI;VRAI;OK;
RUJ_EXPANSION_2275106100300_1.pdf;2,27511E+12;2275106100300R19;8004052;AXA;VRAI;VRAI;OK;
PHL_AUDIT_ET_CONSEIL_2841058130100_1.pdf;2,84106E+12;2841058130100Z19;9159803;AXA;VRAI;VRAI;OK;
FILPACK_PROTECTION_2266127420200_1.pdf;2,26613E+12;2266127420200A95;6530220;AXA;VRAI;VRAI;OK;
AVT_CP_TMI_MULTIPLAST_2275225400050_1_7863014.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CL2R_INDUSTRIAL_SOLUTIONS_2263898400600_1_9084576.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
BRASSERIE_GKR_2251229100120_1_rÃ©siliÃ©.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
J.LOHMULLER_2271794400600_1.pdf;2,27179E+12;2,27E+23;8550665;AXA;VRAI;VRAI;OK;
BABYLANGUES_SERVICES_2261921400000_1.pdf;2,26192E+12;2261921400000N95;5612767;AXA;VRAI;VRAI;OK;
ALSACE_CONDITIONNEMENT_2845379410061_1.pdf;2,84538E+12;;;AXA;VRAI;FAUX;KO;
IIATROIE_2966044100000_1.pdf;2,96604E+12;2966044100000H16;8764062;AXA;VRAI;VRAI;OK;
AVT_CP_TMI_MULTIPLAST_2275225409011_1_8086463.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
NEUTRALIS_2841491620651_1.pdf;2,84149E+12;2841491620651F98;8370559;AXA;VRAI;VRAI;OK;
PANKARTE_PLV_2253683210000_1.pdf;2,25368E+12;2253683210000Q95;9183475;AXA;VRAI;VRAI;OK;
FISCHER_2843960400050_1.pdf;2,84396E+12;2843960400050Z98;8967746;AXA;VRAI;VRAI;OK;
JIPE_2262846400000_1.pdf;2,26285E+12;2262846400000V11;7727836;AXA;VRAI;VRAI;OK;
AVT_CP_ALLIANCE_ENERGIES_2271794410000_1_7329088.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SKAYL_2271150400110_1.pdf;2,27115E+12;2271150400110W43;8849989;AXA;VRAI;VRAI;OK;
ALLS_PARTICIPATIONS_2264136400010_1.pdf;2,26414E+12;;;AXA;VRAI;FAUX;KO;
SCHROLL_2841491609001_1.pdf;2,84149E+12;2841491609001S98;8426555;AXA;VRAI;VRAI;OK;
SCHROLL_2841491609003_1.pdf;2,84149E+12;2841491609003U98;8426576;AXA;VRAI;VRAI;OK;
LE_FOYER_DE_LA_BASSE_2256257200000_1.pdf;2,25626E+12;2256257200000H95;5174737;AXA;VRAI;VRAI;OK;
RECOS_MACHINES_2257742130000_1.pdf;2,25774E+12;2257742130000F43;8619469;AXA;VRAI;VRAI;OK;
PGS_JURAPAL_2842059410101_1.pdf;2,84206E+12;2842059410101B95;8381313;AXA;VRAI;VRAI;OK;
OXYTRUCKS_2506553210000_1.pdf;2,50655E+12;2506553210000S16;9392533;AXA;VRAI;VRAI;OK;
RECYBIO_2841491620751_1.pdf;2,84149E+12;2841491620751P98;8370565;AXA;VRAI;VRAI;OK;
LECLERC_SAS_2268787410000_1.pdf;2,26879E+12;2268787410000L11;7029796;AXA;VRAI;VRAI;OK;
KUTHE_SAS_2271647409002_1.pdf;2,27165E+12;;;AXA;VRAI;FAUX;KO;
ETHYWAG_2259013400000_1.pdf;2,25901E+12;2259013400000Y95;4954879;AXA;VRAI;VRAI;OK;
SARDI_2841491600401_1.pdf;2,84149E+12;2841491600401U50;9182536;AXA;VRAI;VRAI;OK;
EUGENIE_HOTEL_2000148605010_1.pdf;2,00015E+12;2000148605010K98;5460566;AXA;VRAI;VRAI;OK;
ETS_CHARLES_COUTIER_2275103110000_1.pdf;2,2751E+12;2275103110000Q50;8511450;AXA;VRAI;VRAI;OK;
LOFFRE_PARTAGEE_2270829410101_1.pdf;2,27083E+12;2270829410101N43;8352670;AXA;VRAI;VRAI;OK;
SARDI_2841491620451_1.pdf;2,84149E+12;2841491620451N98;8370539;AXA;VRAI;VRAI;OK;
SIRMAT_2842454400000_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
INSTITUT_DE_FORMATION_DU_2284418500000_1.pdf;2,28442E+12;2284418500000D95;9027227;AXA;VRAI;VRAI;OK;
AVT_CL2R_INDUSTRIAL_SOLUTIONS_2263898110500_1_9084581.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
ASTER_3D_2261856400000_1.pdf;2,26186E+12;2261856400000P95;5589233;AXA;VRAI;VRAI;OK;
AVT_CP_WEBSILOR_2261270410105_1_8666161.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AB_FINANCE_2312926000000_1.pdf;2,31293E+12;2312926000000W19;4461411;AXA;VRAI;VRAI;OK;
SCHROLL_2841491620051_1.pdf;2,84149E+12;2841491620051D98;8612109;AXA;VRAI;VRAI;OK;
AVT_CP_STIEBEL_ELTRON_2843891400000_1_8962108.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_ANCREST_2263442430000_1_5687106.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SIRMAT_2842454610051_1.pdf;2,84245E+12;2842454610051P98;8370572;AXA;VRAI;VRAI;OK;
STE_EXPERTISE_COMPTABLE_2976907500000_1.pdf;2,97691E+12;2976907500000L16;1408298;AXA;VRAI;VRAI;OK;
SODIPRO_2257083200000_1.pdf;2,25708E+12;;;AXA;VRAI;FAUX;KO;
PGS_BEYNEL_2842059100100_1.pdf;2,84206E+12;2,28421E+13;9057589;AXA;VRAI;VRAI;OK;
AVT_CP_BARTEC_FRANCE_2255290210000_1_5113958.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
ALSACE_CONDITIONNEMENT_2845379410050_1.pdf;2,84538E+12;2845379410050Y95;9182661;AXA;VRAI;VRAI;OK;
NORD_RECYCLAGE_SERVICE_2842057101600_1.pdf;2,84206E+12;2842057101600L19;8713225;AXA;VRAI;VRAI;OK;
HUGO_BOSS_FRANCE_2262305130000_1.pdf;2,26231E+12;2262305130000P16;5747646;AXA;VRAI;VRAI;OK;
SIRMAT_2842454120000_1.pdf;2,84245E+12;2842454120000A19;5919291;AXA;VRAI;VRAI;OK;
SIRMAT_2842454600014_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
SIRMAT_2842454409051_1.pdf;2,84245E+12;2842454409051L98;7876062;AXA;VRAI;VRAI;OK;
HOME_ABRY_ARNOLD_2254585440200_1.pdf;2,25459E+12;2254585440200Q11;9381616;AXA;VRAI;VRAI;OK;
ALSACE_CONDITIONNEMENT_2845379410051_1.pdf;2,84538E+12;2845379410051Z95;9182743;AXA;VRAI;VRAI;OK;
SODEXPO_2967101100000_1.pdf;2,9671E+12;;;AXA;VRAI;FAUX;KO;
AVT_CP_CINQ__PLUS_WASSELONNE_2711100120591_1_5036681.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
CNOSF_2252212120000_1.pdf;2,25221E+12;;;AXA;VRAI;FAUX;KO;
KUTHE_SAS_2271647409003_1.pdf;2,27165E+12;;;AXA;VRAI;FAUX;KO;
PGS_ATLANTIQUE_2842057110300_1.pdf;2,84206E+12;2842057110300S50;8376866;AXA;VRAI;VRAI;OK;
INSTITUT_DE_FORMATION_DU_2284418500020_1.pdf;2,28442E+12;;;AXA;VRAI;FAUX;KO;
AVT_ANTIGONE_SARL_2258675120000_1_7736807.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SIRMAT_2842454410012_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
M_CO_2508164310000_1.pdf;2,50816E+12;2,50816E+12;5696086;AXA;VRAI;VRAI;OK;
PFERD_RUGGEBERG_FRANCE_2263345630001_1.pdf;2,26335E+12;2263345630001B11;5785975;AXA;VRAI;VRAI;OK;
SHERPA_MOBILE_ROBOTICS_2841503100300_1.pdf;2,8415E+12;2841503100300K19;8255945;AXA;VRAI;VRAI;OK;
FEREY_PIERRE_2006002328510_1.pdf;2,006E+12;2006002328510U02;5697393;AXA;VRAI;VRAI;OK;
PFERD_RUGGEBERG_FRANCE_2263345440000_1.pdf;2,26335E+12;2263345440000D47;6015473;AXA;VRAI;VRAI;OK;
RENOVA_CLAIRE_2264321400500_1.pdf;2,26432E+12;2264321400500J95;9191951;AXA;VRAI;VRAI;OK;
TRECOM_2599776051002_1.pdf;2,59978E+12;2599776051002U95;5421568;AXA;VRAI;VRAI;OK;
SCHROLL_2841491600013_1.pdf;2,84149E+12;;;AXA;VRAI;FAUX;KO;
FCW_PARTICIPATIONS_2257742440100_1.pdf;2,25774E+12;;;AXA;VRAI;FAUX;KO;
SIRMAT_2842454409003_1.pdf;2,84245E+12;2842454409003J98;7876070;AXA;VRAI;VRAI;OK;
T.B.I._2253874210000_1.pdf;2,25387E+12;;;AXA;VRAI;FAUX;KO;
AVT_CP_ALTEM_2841491620301_1_8370536.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_VOB_2265716600001_1_6568201.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
AVT_CP_B_S_RECYCLAGE_2257752420901_1_8048944.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SCHILT_ENERGIES_2271794610601_1.pdf;2,27179E+12;;;AXA;VRAI;FAUX;KO;
ALLIANCE_GREEN_SERVICES_2844133410001_1.pdf;2,84413E+12;2844133410001T95;8872571;AXA;VRAI;VRAI;OK;
AVT_AXIA_9_2275176100090_1_7930160.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
ITALREST_2251229100010_1.pdf;2,25123E+12;;;AXA;VRAI;FAUX;KO;
KUTHE_SAS_2271647409005_1.pdf;2,27165E+12;;;AXA;VRAI;FAUX;KO;
NEUTRALIS_2257752420600_1.pdf;2,25775E+12;2257752420600Q11;5921048;AXA;VRAI;VRAI;OK;
SCHROLL_2257752439003_1.pdf;2,25775E+12;2257752439003T98;7875873;AXA;VRAI;VRAI;OK;
SCHROLL_2257752430001_1.pdf;2,25775E+12;2257752430001J47;7875234;AXA;VRAI;VRAI;OK;
HOME_ABRY_ARNOLD_2254585430400_1.pdf;2,25459E+12;2254585430400N47;7283660;AXA;VRAI;VRAI;OK;
ADIT_2270603400015_1_ABS.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
NEUILLYS_2263769410000_1.pdf;2,26377E+12;2263769410000K16;6977046;AXA;VRAI;VRAI;OK;
AVT_AXIA_57_2275176110190_17930393.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
POISSON_ROUGE_2947768100000_1.pdf;2,94777E+12;2947768100000R;4820701;AXA;VRAI;VRAI;OK;
SCHROLL_2257752429002_1.pdf;2,25775E+12;2257752429002Y98;5938570;AXA;VRAI;VRAI;OK;
AVT_CHARPALOR_2262485410000_1_9304239.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
ELECTRO_MENAGER_2268735610001_1.pdf;2,26874E+12;;;AXA;VRAI;FAUX;KO;
COOPENATES_SARL_2258677400001_1.pdf;2,25868E+12;;;AXA;VRAI;FAUX;KO;
ABRY_ARNOLD_2254585430001_1_FM_NC_Option.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
NEUILLYS_2263769400001_1.pdf;2,26377E+12;2263769400001R43;8097995;AXA;VRAI;VRAI;OK;
LE_CHAMP_DE_LA_CROIX_2257273210002_1.pdf;2,25727E+12;2257273210002F98;6594286;AXA;VRAI;VRAI;OK;
LOFFRE_PARTAGEE_2272409100000_1.pdf;2,27241E+12;;;AXA;VRAI;FAUX;KO;
AVT_CP_ACOUSTIQUE_INDUSTRIELLE_2263898400300_1_8810379.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
LGC_STANDARDS_2251143100000_1.pdf;2,25114E+12;2251143100080W80;4720817;AXA;VRAI;VRAI;OK;
AVT_CP_CITRAVAL___CTRE_INDUST_2841491600501_1_8426664.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
KAP_33_2512704050000_1.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
PGS_BEYNEL_2842059410300_1.pdf;2,84206E+12;2842059410300S95;8381277;AXA;VRAI;VRAI;OK;
AVT_CP_BRACKER_2842674600051_1_8709902.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
BEA_2000141628610_1.pdf;2,00014E+12;2000141628610R50;5685699;AXA;VRAI;VRAI;OK;
MANUFACTURA_2265459400005_1.pdf;2,26546E+12;2265459400005S11;6307363;AXA;VRAI;VRAI;OK;
LABORATOIRES_BERNABEU_2258035410000_1.pdf;2,25804E+12;;;AXA;VRAI;FAUX;KO;
AVT_CP_B2A_AUDIT_ET_CONSEIL_2272423600001_1_7050571.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SCHROLL_2257752429004_1.pdf;2,25775E+12;2257752429004A98;5938563;AXA;VRAI;VRAI;OK;
AVT_AXIA_10_2275176110100_1_7930199.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
VARITRONIX_FRANCE_2507427120000_1.pdf;2,50743E+12;2,50743E+12;5692724;AXA;VRAI;VRAI;OK;
RONDO_WASSELONNE_2514803810000_1.pdf;2,5148E+12;2514803810000V41;8733821;AXA;VRAI;VRAI;OK;
HOME_ABRY_ARNOLD_DIFFUSIO_2275106100100_1.pdf;2,27511E+12;2275106100100Z19;8004046;AXA;VRAI;VRAI;OK;
GROUPE_WEIGERDING_2266426410000_1.pdf;2,26643E+12;2266426410000N95;8880066;AXA;VRAI;VRAI;OK;
J.LOHMULLER_2271794410500_1.pdf;2,27179E+12;2271794410500Q47;7329107;AXA;VRAI;VRAI;OK;
AVT_AXIA_5_2275176110050_1_7929953.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
PGS_JURAPAL_2842057110100_1.pdf;2,84206E+12;2842057110100A50;8381317;AXA;VRAI;VRAI;OK;
EDITIONS_CLAUDE_VERVIN_2268273110000_1.pdf;2,26827E+12;2268273110000W47;7272662;AXA;VRAI;VRAI;OK;
TMI_MULTIPLAST_2275225409011_1.pdf;2,27523E+12;2275225409011Y98;8086463;AXA;VRAI;VRAI;OK;
LOUIS_SCHROLL_2841491620251_1.pdf;2,84149E+12;2841491620251V98;8370513;AXA;VRAI;VRAI;OK;
HERLI_2263163110000_1.pdf;2,26316E+12;2263163110000V47;7742636;AXA;VRAI;VRAI;OK;
PANKARTE_PLV_2253683210052_1.pdf;2,25368E+12;;;AXA;VRAI;FAUX;KO;
LOREX_2268504400000_1.pdf;2,2685E+12;2268504400000V11;7022851;AXA;VRAI;VRAI;OK;
LE_CHAMP_DE_LA_CROIX_2257273210001_1.pdf;2,25727E+12;2,26E+77;5118167;AXA;VRAI;VRAI;OK;
AVT_AXIA_18_2275176110220_1_9465872.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
FININCO_2842057100100_1.pdf;2,84206E+12;2842057100100F19;8376833;AXA;VRAI;VRAI;OK;
EMBDIS_2265461100000_1.pdf;2,26546E+12;2265461100000N11;6504484;AXA;VRAI;VRAI;OK;
SIRMAT_2842454400050_1.pdf;2,84245E+12;2842454400050C98;7876030;AXA;VRAI;VRAI;OK;
MATHLAU_MARIVAL_2312841000000_1.pdf;2,31284E+12;2312841000000S19;4456221;AXA;VRAI;VRAI;OK;
AVT_CP_BUILDING_2840924600005_1_8808254.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
ORION_2272299100200_1.pdf;2,2723E+12;2272299100200B19;7893526;AXA;VRAI;VRAI;OK;
RECYBIO_2257752430701_1.pdf;2,25775E+12;2257752430701U47;7877486;AXA;VRAI;VRAI;OK;
SIRMAT_2842454410061_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
RS_CONCEPTION_2313690000100_1.pdf;2,31369E+12;;;AXA;VRAI;FAUX;KO;
HERACLES_2272299100300_1.pdf;2,2723E+12;2272299100300K19;7893488;AXA;VRAI;VRAI;OK;
SOCIETE_D_EXPLOITATION_LE_2840810400150_1.pdf;2,84081E+12;2840810400150P50;8588971;AXA;VRAI;VRAI;OK;
AVT_CP_TMI_MULTIPLAST_2275225409000_1_7883062.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
LOUIS_SCHROLL_2257752420201_1.pdf;2,25775E+12;2257752420201G11;5919626;AXA;VRAI;VRAI;OK;
SIRMAT_2842454400014_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
AVT_CP_ASCENCEURS__MULTI_2275077400051_1_8106086.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SIRMAT_2842454410000_1.pdf;2,84245E+12;2842454410000S19;5919384;AXA;VRAI;VRAI;OK;
SIRMAT_2842454600013_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
RUJ_EXPANSION_2254585430100_1.pdf;2,25459E+12;2254585430100M47;7283675;AXA;VRAI;VRAI;OK;
SCHROLL_2257752429001_1.pdf;2,25775E+12;2257752429001W98;5938567;AXA;VRAI;VRAI;OK;
OFFICE_DU_TOURISME_DES_2509077650000_1.pdf;2,50908E+12;;;AXA;VRAI;FAUX;KO;
FPM_2969933100000_1.pdf;2,96993E+12;2969933100000V26;7469250;AXA;VRAI;VRAI;OK;
EST_ENTREPOT_CORGER_2983220300000_1.pdf;2,98322E+12;2983220300000R50;6223324;AXA;VRAI;VRAI;OK;
LA_ONZIEME_HEURE_2513764451000_1.pdf;2,51376E+12;2513764451000C95;6228212;AXA;VRAI;VRAI;OK;
ATALU_2261546100000_1.pdf;2,26155E+12;;;AXA;VRAI;FAUX;KO;
NEUTRALIS_2257752420601_1.pdf;2,25775E+12;2257752420601R11;5921067;AXA;VRAI;VRAI;OK;
AVT_CPANCREST_2263442620001_1__5687085.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SIRMAT_2842454410050_1.pdf;2,84245E+12;2842454410050W98;5919371;AXA;VRAI;VRAI;OK;
SIRMAT_2842454619003_1.pdf;2,84245E+12;2842454619003U98;8376290;AXA;VRAI;VRAI;OK;
PCB_CREATION_2271639400000_1.pdf;2,27164E+12;2271639400000R47;7263316;AXA;VRAI;VRAI;OK;
PHARMACIE_HEILIGENSTEIN_2712482001000_1.pdf;2,71248E+12;2712482001000J19;5118495;AXA;VRAI;VRAI;OK;
SOGEXCO_2261582120000_1.pdf;2,26158E+12;2,26E+62;500249029;AXA;VRAI;VRAI;OK;
YPO_CAMP_JEANNIOT_2260338420200_1_ABS.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
FRANCE_EURO_DEM_2713888000000_1.pdf;2,71389E+12;2713888000000R95;5118260;AXA;VRAI;VRAI;OK;
TRANSPORTS_DUCHMANN_ET_2281522920000_1.pdf;2,28152E+12;2281522920000N19;7886425;AXA;VRAI;VRAI;OK;
ROL_MOBEX_FRANCE_2006003046210_1.pdf;2,006E+12;2006003046210D19;5695230;AXA;VRAI;VRAI;OK;
HERLI_2263163100000_1.pdf;2,26316E+12;2263163100000B11;7742635;AXA;VRAI;VRAI;OK;
RMO_EUROPE_2258335400000_1.pdf;2,25834E+12;2258335400000B11;7480591;AXA;VRAI;VRAI;OK;
L2D3_2843600410150_1.pdf;2,8436E+12;2,84E+110;9243884;AXA;VRAI;VRAI;OK;
RECOSTRA_2257752421001_1.pdf;2,25775E+12;2257752421001B11;8230977;AXA;VRAI;VRAI;OK;
AVT_CP_ALLIANCE_PRO_ENERGIES_2271794410200_1_7329066.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
SHERPA_MOBILE_ROBOTICS_2263632400300_1.pdf;2,26363E+12;2263632400300Y95;8256396;AXA;VRAI;VRAI;OK;
JIPE_2262846400001_1.pdf;2,26285E+12;2262846400001W11;7727837;AXA;VRAI;VRAI;OK;
PM_CONSULTANT_2285548400000_1.pdf;2,28555E+12;2285548400000C11;6580698;AXA;VRAI;VRAI;OK;
AVT_CP_BEREST_LORRAINE_2263549430301_1_5966927.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
ECOLE_SUPERIEURE_2258666120000_1.pdf;2,25867E+12;2258666120000M95;9093309;AXA;VRAI;VRAI;OK;
SIRMAT_2842454600003_1.pdf;2,84245E+12;;;AXA;VRAI;FAUX;KO;
FILPACK_PROTECTION_2266127420202_1.pdf;2,26613E+12;2266127420202C95;6551372;AXA;VRAI;VRAI;OK;
PALETTES_GESTION_SERVICES_2842057110000_1.pdf;2,84206E+12;2842057110000R50;8376865;AXA;VRAI;VRAI;OK;
JEAN_AVIER_2985857200000_1.pdf;2,98586E+12;2985857200000T;7994353;AXA;VRAI;VRAI;OK;
AVT_AXIA_3_2275176110030_1_7929851.pdf;;;;AXA;FAUX;FAUX;KO;Améliorer la detection
