cie.name,filepath,filename,input_filepath,ref,poledi,numper
AXA,/home/c24b/projects/avenants/DOCS/AVT_TAILLAGE_MODERNE_2261062100000_1_5373569.pdf,AVT_TAILLAGE_MODERNE_2261062100000_1_5373569.pdf,./avenants_input/AXA/TIR/AVT/AVT TAILLAGE MODERNE_2261062100000_1 5373569.pdf,2261062100000,,
AXA,/home/c24b/projects/avenants/DOCS/GLESER_2253934200000_1.pdf,GLESER_2253934200000_1.pdf,./avenants_input/AXA/TIR/AVT/GLESER_2253934200000_1.pdf,2253934200000,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_EST_2842057100700_1.pdf,PGS_EST_2842057100700_1.pdf,./avenants_input/AXA/TIR/AVT/PGS EST_2842057100700_1.pdf,2842057100700,,
AXA,/home/c24b/projects/avenants/DOCS/GLESER_2253934110000_1.pdf,GLESER_2253934110000_1.pdf,./avenants_input/AXA/TIR/AVT/GLESER_2253934110000_1.pdf,2253934110000,,
AXA,/home/c24b/projects/avenants/DOCS/GEZIM_INTERIM_2270829610001_1.pdf,GEZIM_INTERIM_2270829610001_1.pdf,./avenants_input/AXA/TIR/AVT/GEZIM INTERIM_2270829610001_1.pdf,2270829610001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_B_S_RECYCLAGE_2257752110900_1_8048835.pdf,AVT_B_S_RECYCLAGE_2257752110900_1_8048835.pdf,./avenants_input/AXA/TIR/AVT/AVT B+S RECYCLAGE_2257752110900_1 8048835.pdf,2257752110900,,
AXA,/home/c24b/projects/avenants/DOCS/FESIA_2261311420000_1.pdf,FESIA_2261311420000_1.pdf,./avenants_input/AXA/TIR/AVT/FESIA_2261311420000_1.pdf,2261311420000,,
AXA,/home/c24b/projects/avenants/DOCS/DOC_EMBALLAGES_SYSTEMS_2308939000003_1.pdf,DOC_EMBALLAGES_SYSTEMS_2308939000003_1.pdf,./avenants_input/AXA/TIR/AVT/DOC EMBALLAGES SYSTEMS_2308939000003_1.pdf,2308939000003,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_CENTRE_2842057100600_1.pdf,PGS_CENTRE_2842057100600_1.pdf,./avenants_input/AXA/TIR/AVT/PGS CENTRE_2842057100600_1.pdf,2842057100600,,
AXA,/home/c24b/projects/avenants/DOCS/LA_VINOTHEQUE_DU_LYS_2506299930000_1.pdf,LA_VINOTHEQUE_DU_LYS_2506299930000_1.pdf,./avenants_input/AXA/TIR/AVT/LA VINOTHEQUE DU LYS_2506299930000_1.pdf,2506299930000,,
AXA,/home/c24b/projects/avenants/DOCS/EXCENTR_FRANCE_2263163100100_1.pdf,EXCENTR_FRANCE_2263163100100_1.pdf,./avenants_input/AXA/TIR/AVT/EXCENTR FRANCE_2263163100100_1.pdf,2263163100100,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454619001_1.pdf,SIRMAT_2842454619001_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454619001_1.pdf,2842454619001,,
AXA,/home/c24b/projects/avenants/DOCS/LGC_STANDARDS_2251143640001_1.pdf,LGC_STANDARDS_2251143640001_1.pdf,./avenants_input/AXA/TIR/AVT/LGC STANDARDS_2251143640001_1.pdf,2251143640001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_GROUPE_2275176100000_1_7929713.pdf,AVT_AXIA_GROUPE_2275176100000_1_7929713.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA GROUPE_2275176100000_1 7929713.pdf,2275176100000,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491620014_1.pdf,SCHROLL_2841491620014_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2841491620014_1.pdf,2841491620014,,
AXA,/home/c24b/projects/avenants/DOCS/RONDO_WASSELONNE_2282285340000_1.pdf,RONDO_WASSELONNE_2282285340000_1.pdf,./avenants_input/AXA/TIR/AVT/RONDO WASSELONNE_2282285340000_1.pdf,2282285340000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_SERVICES_2842078400102_1_8087215.pdf,AVT_CP_CORREGE_SERVICES_2842078400102_1_8087215.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CORREGE SERVICES_2842078400102_1 8087215.pdf,2842078400102,,
AXA,/home/c24b/projects/avenants/DOCS/ASL_AVANCEE_2263703110000_1.pdf,ASL_AVANCEE_2263703110000_1.pdf,./avenants_input/AXA/TIR/AVT/ASL AVANCEE_2263703110000_1.pdf,2263703110000,,
AXA,/home/c24b/projects/avenants/DOCS/ALLS_PARTICIPATIONS_2264136400000_1.pdf,ALLS_PARTICIPATIONS_2264136400000_1.pdf,./avenants_input/AXA/TIR/AVT/ALL'S PARTICIPATIONS_2264136400000_1.pdf,2264136400000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BEREST_LORRAINE_2263549630301_1_5966915.pdf,AVT_CP_BEREST_LORRAINE_2263549630301_1_5966915.pdf,./avenants_input/AXA/TIR/AVT/AVT CP BEREST LORRAINE_2263549630301_1 5966915.pdf,2263549630301,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_B_S_RECYCLAGE_2257752420900_1_8048946.pdf,AVT_CP_B_S_RECYCLAGE_2257752420900_1_8048946.pdf,./avenants_input/AXA/TIR/AVT/AVT CP B+S RECYCLAGE_2257752420900_1 8048946.pdf,2257752420900,,
AXA,/home/c24b/projects/avenants/DOCS/WOLF_RICHARD_FRANCE_2271751400000_1.pdf,WOLF_RICHARD_FRANCE_2271751400000_1.pdf,./avenants_input/AXA/TIR/AVT/KO/WOLF RICHARD FRANCE_2271751400000_1.pdf,2271751400000,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_BEYNEL_2842059410301_1.pdf,PGS_BEYNEL_2842059410301_1.pdf,./avenants_input/AXA/TIR/AVT/PGS BEYNEL_2842059410301_1.pdf,2842059410301,,
AXA,/home/c24b/projects/avenants/DOCS/FISCHER_2843960400000_1.pdf,FISCHER_2843960400000_1.pdf,./avenants_input/AXA/TIR/AVT/FISCHER_2843960400000_1.pdf,2843960400000,,
AXA,/home/c24b/projects/avenants/DOCS/YUZER_2258678400001_1.pdf,YUZER_2258678400001_1.pdf,./avenants_input/AXA/TIR/AVT/YUZER_2258678400001_1.pdf,2258678400001,,
AXA,/home/c24b/projects/avenants/DOCS/ALCISE_2271850110100_1.pdf,ALCISE_2271850110100_1.pdf,./avenants_input/AXA/TIR/AVT/ALCISE_2271850110100_1.pdf,2271850110100,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BUILD_ING_2840924600002_1_8382768.pdf,AVT_CP_BUILD_ING_2840924600002_1_8382768.pdf,./avenants_input/AXA/TIR/AVT/AVT CP BUILD ING_2840924600002_1 8382768.pdf,2840924600002,,
AXA,/home/c24b/projects/avenants/DOCS/BEREST_2263549420001_1_ABS.pdf,BEREST_2263549420001_1_ABS.pdf,./avenants_input/AXA/TIR/AVT/BEREST_2263549420001_1 ABS.pdf,2263549420001,,
AXA,/home/c24b/projects/avenants/DOCS/RECYBIO_2257752420700_1.pdf,RECYBIO_2257752420700_1.pdf,./avenants_input/AXA/TIR/AVT/RECYBIO_2257752420700_1.pdf,2257752420700,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752429005_1.pdf,SCHROLL_2257752429005_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752429005_1.pdf,2257752429005,,
AXA,/home/c24b/projects/avenants/DOCS/MW_FRANCE_2259236100000_1.pdf,MW_FRANCE_2259236100000_1.pdf,./avenants_input/AXA/TIR/AVT/MW FRANCE_2259236100000_1.pdf,2259236100000,,
AXA,/home/c24b/projects/avenants/DOCS/ALLIANCE_GREEN_SERVICES_2844133410002_1.pdf,ALLIANCE_GREEN_SERVICES_2844133410002_1.pdf,./avenants_input/AXA/TIR/AVT/ALLIANCE GREEN SERVICES_2844133410002_1.pdf,2844133410002,,
AXA,/home/c24b/projects/avenants/DOCS/ROL_MOBEX_FRANCE_2006003046310_1.pdf,ROL_MOBEX_FRANCE_2006003046310_1.pdf,./avenants_input/AXA/TIR/AVT/ROL MOBEX FRANCE_2006003046310_1.pdf,2006003046310,,
AXA,/home/c24b/projects/avenants/DOCS/SARL_ISSORI_2255495100000_1.pdf,SARL_ISSORI_2255495100000_1.pdf,./avenants_input/AXA/TIR/AVT/SARL ISSORI_2255495100000_1.pdf,2255495100000,,
AXA,/home/c24b/projects/avenants/DOCS/RECYBIO_2257752430700_1.pdf,RECYBIO_2257752430700_1.pdf,./avenants_input/AXA/TIR/AVT/RECYBIO_2257752430700_1.pdf,2257752430700,,
AXA,/home/c24b/projects/avenants/DOCS/LORTEL_EST_CABLES_2261270410000_1.pdf,LORTEL_EST_CABLES_2261270410000_1.pdf,./avenants_input/AXA/TIR/AVT/LORTEL EST CABLES_2261270410000_1.pdf,2261270410000,,
AXA,/home/c24b/projects/avenants/DOCS/TMI_MULTIPLAST_2275225409002_1.pdf,TMI_MULTIPLAST_2275225409002_1.pdf,./avenants_input/AXA/TIR/AVT/TMI MULTIPLAST_2275225409002_1.pdf,2275225409002,,
AXA,/home/c24b/projects/avenants/DOCS/MAISON_DE_LA_NOUVELLE_CAL_2265875400000_1.pdf,MAISON_DE_LA_NOUVELLE_CAL_2265875400000_1.pdf,./avenants_input/AXA/TIR/AVT/MAISON DE LA NOUVELLE CAL_2265875400000_1.pdf,2265875400000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_UEPAL_ENTRAIDE_ET_SOLIDAR_2257492100000_1_4757700.pdf,AVT_UEPAL_ENTRAIDE_ET_SOLIDAR_2257492100000_1_4757700.pdf,./avenants_input/AXA/TIR/AVT/AVT UEPAL ENTRAIDE ET SOLIDAR_2257492100000_1 4757700.pdf,2257492100000,,
AXA,/home/c24b/projects/avenants/DOCS/SAPI_2260012100000_1.pdf,SAPI_2260012100000_1.pdf,./avenants_input/AXA/TIR/AVT/SAPI_2260012100000_1.pdf,2260012100000,,
AXA,/home/c24b/projects/avenants/DOCS/ETHYWAG_2259013400010_1.pdf,ETHYWAG_2259013400010_1.pdf,./avenants_input/AXA/TIR/AVT/ETHYWAG_2259013400010_1.pdf,2259013400010,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_COUTIER_INDUSTRIE_2275104100000_1_8511400.pdf,AVT_COUTIER_INDUSTRIE_2275104100000_1_8511400.pdf,./avenants_input/AXA/TIR/AVT/AVT COUTIER INDUSTRIE_2275104100000_1 8511400.pdf,2275104100000,,
AXA,/home/c24b/projects/avenants/DOCS/ALL_SOLUTIONS_2264136400101_1.pdf,ALL_SOLUTIONS_2264136400101_1.pdf,./avenants_input/AXA/TIR/AVT/ALL SOLUTIONS_2264136400101_1.pdf,2264136400101,,
AXA,/home/c24b/projects/avenants/DOCS/HFSPO_2965269500000_1.pdf,HFSPO_2965269500000_1.pdf,./avenants_input/AXA/TIR/AVT/HFSPO_2965269500000_1.pdf,2965269500000,,
AXA,/home/c24b/projects/avenants/DOCS/EDITIONS_CLAUDE_VERVIN_2268273100000_1.pdf,EDITIONS_CLAUDE_VERVIN_2268273100000_1.pdf,./avenants_input/AXA/TIR/AVT/EDITIONS CLAUDE VERVIN_2268273100000_1.pdf,2268273100000,,
AXA,/home/c24b/projects/avenants/DOCS/EUROMAC_2_2271103120000_1.pdf,EUROMAC_2_2271103120000_1.pdf,./avenants_input/AXA/TIR/AVT/EUROMAC 2_2271103120000_1.pdf,2271103120000,,
AXA,/home/c24b/projects/avenants/DOCS/RAPHAEL_KAUTZMANN_2711100120593_1.pdf,RAPHAEL_KAUTZMANN_2711100120593_1.pdf,./avenants_input/AXA/TIR/AVT/RAPHAEL KAUTZMANN_2711100120593_1.pdf,2711100120593,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_7_2275176100070_1_7930065.pdf,AVT_AXIA_7_2275176100070_1_7930065.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 7_2275176100070_1 7930065.pdf,2275176100070,,
AXA,/home/c24b/projects/avenants/DOCS/CORREGE_SERVICES_2256419200101_1.pdf,CORREGE_SERVICES_2256419200101_1.pdf,./avenants_input/AXA/TIR/AVT/CORREGE SERVICES_2256419200101_1.pdf,2256419200101,,
AXA,/home/c24b/projects/avenants/DOCS/HARTMANN_FRANCE_2000148599910_1.pdf,HARTMANN_FRANCE_2000148599910_1.pdf,./avenants_input/AXA/TIR/AVT/HARTMANN FRANCE_2000148599910_1.pdf,2000148599910,,
AXA,/home/c24b/projects/avenants/DOCS/F.F.F._FEDERATION_2284417100000_1.pdf,F.F.F._FEDERATION_2284417100000_1.pdf,./avenants_input/AXA/TIR/AVT/F.F.F. (FEDERATION_2284417100000_1.pdf,2284417100000,,
AXA,/home/c24b/projects/avenants/DOCS/ALSACE_CONDITIONNEMENT_2845379130000_1.pdf,ALSACE_CONDITIONNEMENT_2845379130000_1.pdf,./avenants_input/AXA/TIR/AVT/ALSACE CONDITIONNEMENT_2845379130000_1.pdf,2845379130000,,
AXA,/home/c24b/projects/avenants/DOCS/HUGO_BOSS_FRANCE_2262305600001_1.pdf,HUGO_BOSS_FRANCE_2262305600001_1.pdf,./avenants_input/AXA/TIR/AVT/KO/HUGO BOSS FRANCE_2262305600001_1.pdf,2262305600001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_2256419310001_1_8086996.pdf,AVT_CP_CORREGE_2256419310001_1_8086996.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CORREGE_2256419310001_1 8086996.pdf,2256419310001,,
AXA,/home/c24b/projects/avenants/DOCS/SOLARWATT_FRANCE_2253703130000_1.pdf,SOLARWATT_FRANCE_2253703130000_1.pdf,./avenants_input/AXA/TIR/AVT/SOLARWATT FRANCE_2253703130000_1.pdf,2253703130000,,
AXA,/home/c24b/projects/avenants/DOCS/LIBERTY_SPECIALTY_MARKETS_2268785600001_1.pdf,LIBERTY_SPECIALTY_MARKETS_2268785600001_1.pdf,./avenants_input/AXA/TIR/AVT/LIBERTY SPECIALTY MARKETS_2268785600001_1.pdf,2268785600001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CORREGE_2256419310002_1_8087030.pdf,AVT_CP_CORREGE_2256419310002_1_8087030.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CORREGE_2256419310002_1 8087030.pdf,2256419310002,,
AXA,/home/c24b/projects/avenants/DOCS/TMI_MULTIPLAST_2275225409012_1.pdf,TMI_MULTIPLAST_2275225409012_1.pdf,./avenants_input/AXA/TIR/AVT/TMI MULTIPLAST_2275225409012_1.pdf,2275225409012,,
AXA,/home/c24b/projects/avenants/DOCS/F.F.F._FEDERATION_2711703000002_1.pdf,F.F.F._FEDERATION_2711703000002_1.pdf,./avenants_input/AXA/TIR/AVT/F.F.F. (FEDERATION_2711703000002_1.pdf,2711703000002,,
AXA,/home/c24b/projects/avenants/DOCS/OSTERMANN_ENERGIES_2271794410100_1.pdf,OSTERMANN_ENERGIES_2271794410100_1.pdf,./avenants_input/AXA/TIR/AVT/OSTERMANN ENERGIES_2271794410100_1.pdf,2271794410100,,
AXA,/home/c24b/projects/avenants/DOCS/SENEDO_FRANCE_2257302200000_1.pdf,SENEDO_FRANCE_2257302200000_1.pdf,./avenants_input/AXA/TIR/AVT/KO/SENEDO FRANCE_2257302200000_1.pdf,2257302200000,,
AXA,/home/c24b/projects/avenants/DOCS/A.T.E.C._2000148577510_1.pdf,A.T.E.C._2000148577510_1.pdf,./avenants_input/AXA/TIR/AVT/A.T.E.C._2000148577510_1.pdf,2000148577510,,
AXA,/home/c24b/projects/avenants/DOCS/FIREMO_2000148945810_1.pdf,FIREMO_2000148945810_1.pdf,./avenants_input/AXA/TIR/AVT/FIREMO_2000148945810_1.pdf,2000148945810,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752439004_1.pdf,SCHROLL_2257752439004_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752439004_1.pdf,2257752439004,,
AXA,/home/c24b/projects/avenants/DOCS/MAISON_DE_LA_NOUVELLE_2265875110010_1.pdf,MAISON_DE_LA_NOUVELLE_2265875110010_1.pdf,./avenants_input/AXA/TIR/AVT/MAISON DE LA NOUVELLE_2265875110010_1.pdf,2265875110010,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752439005_1.pdf,SCHROLL_2257752439005_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752439005_1.pdf,2257752439005,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454619054_1.pdf,SIRMAT_2842454619054_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454619054_1.pdf,2842454619054,,
AXA,/home/c24b/projects/avenants/DOCS/DOC_EMBALLAGES_SYSTEMS_2308939000004_1.pdf,DOC_EMBALLAGES_SYSTEMS_2308939000004_1.pdf,./avenants_input/AXA/TIR/AVT/DOC EMBALLAGES SYSTEMS_2308939000004_1.pdf,2308939000004,,
AXA,/home/c24b/projects/avenants/DOCS/PFERD_RUGGEBERG_FRANCE_2263345640001_1.pdf,PFERD_RUGGEBERG_FRANCE_2263345640001_1.pdf,./avenants_input/AXA/TIR/AVT/PFERD RUGGEBERG FRANCE_2263345640001_1.pdf,2263345640001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_4_2275176100040_1_7929854.pdf,AVT_AXIA_4_2275176100040_1_7929854.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 4_2275176100040_1 7929854.pdf,2275176100040,,
AXA,/home/c24b/projects/avenants/DOCS/PGS_SUD_EST_2842057111100_1.pdf,PGS_SUD_EST_2842057111100_1.pdf,./avenants_input/AXA/TIR/AVT/PGS SUD EST_2842057111100_1.pdf,2842057111100,,
AXA,/home/c24b/projects/avenants/DOCS/SCHOELLER_INDUSTRIES_2251840110000_1.pdf,SCHOELLER_INDUSTRIES_2251840110000_1.pdf,./avenants_input/AXA/TIR/AVT/SCHOELLER INDUSTRIES_2251840110000_1.pdf,2251840110000,,
AXA,/home/c24b/projects/avenants/DOCS/EUROMAC_2_2271103410052_1.pdf,EUROMAC_2_2271103410052_1.pdf,./avenants_input/AXA/TIR/AVT/EUROMAC 2_2271103410052_1.pdf,2271103410052,,
AXA,/home/c24b/projects/avenants/DOCS/STAR_PARIS_2262484400001_1.pdf,STAR_PARIS_2262484400001_1.pdf,./avenants_input/AXA/TIR/AVT/STAR PARIS_2262484400001_1.pdf,2262484400001,,
AXA,/home/c24b/projects/avenants/DOCS/YPO_CAMP_JEANNIOT_2260338410200_1_ABS.pdf,YPO_CAMP_JEANNIOT_2260338410200_1_ABS.pdf,./avenants_input/AXA/TIR/AVT/YPO CAMP JEANNIOT_2260338410200_1 ABS.pdf,2260338410200,,
AXA,/home/c24b/projects/avenants/DOCS/ELECTRO_MENAGER_2268735410010_1.pdf,ELECTRO_MENAGER_2268735410010_1.pdf,./avenants_input/AXA/TIR/AVT/ELECTRO MENAGER_2268735410010_1.pdf,2268735410010,,
AXA,/home/c24b/projects/avenants/DOCS/ELSA_PROFIL_2840785140400_1.pdf,ELSA_PROFIL_2840785140400_1.pdf,./avenants_input/AXA/TIR/AVT/ELSA PROFIL_2840785140400_1.pdf,2840785140400,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_TMI_MULTIPLAST_2275225409002_1_7883067.pdf,AVT_CP_TMI_MULTIPLAST_2275225409002_1_7883067.pdf,./avenants_input/AXA/TIR/AVT/AVT CP TMI MULTIPLAST_2275225409002_1 7883067.pdf,2275225409002,,
AXA,/home/c24b/projects/avenants/DOCS/SO_FORM_2510981150000_1.pdf,SO_FORM_2510981150000_1.pdf,./avenants_input/AXA/TIR/AVT/SO FORM_2510981150000_1.pdf,2510981150000,,
AXA,/home/c24b/projects/avenants/DOCS/ANTIGONE_SARL_2258675400002_1.pdf,ANTIGONE_SARL_2258675400002_1.pdf,./avenants_input/AXA/TIR/AVT/ANTIGONE SARL_2258675400002_1.pdf,2258675400002,,
AXA,/home/c24b/projects/avenants/DOCS/TRECOM_2599776051001_1.pdf,TRECOM_2599776051001_1.pdf,./avenants_input/AXA/TIR/AVT/TRECOM_2599776051001_1.pdf,2599776051001,,
AXA,/home/c24b/projects/avenants/DOCS/LE_FOYER_DE_LA_BASSE_2256257110000_1.pdf,LE_FOYER_DE_LA_BASSE_2256257110000_1.pdf,./avenants_input/AXA/TIR/AVT/LE FOYER DE LA BASSE_2256257110000_1.pdf,2256257110000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_15_2275176100150_1_7930610.pdf,AVT_AXIA_15_2275176100150_1_7930610.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 15_2275176100150_1 7930610.pdf,2275176100150,,
AXA,/home/c24b/projects/avenants/DOCS/W.P.P._AGENCY_2000148564010_1.pdf,W.P.P._AGENCY_2000148564010_1.pdf,./avenants_input/AXA/TIR/AVT/W.P.P. AGENCY_2000148564010_1.pdf,2000148564010,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2257752430009_1.pdf,SCHROLL_2257752430009_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2257752430009_1.pdf,2257752430009,,
AXA,/home/c24b/projects/avenants/DOCS/GEZIM_INTERIM_2270829600001_1.pdf,GEZIM_INTERIM_2270829600001_1.pdf,./avenants_input/AXA/TIR/AVT/GEZIM INTERIM_2270829600001_1.pdf,2270829600001,,
AXA,/home/c24b/projects/avenants/DOCS/INOVAME_2840785140500_1.pdf,INOVAME_2840785140500_1.pdf,./avenants_input/AXA/TIR/AVT/INOVAME_2840785140500_1.pdf,2840785140500,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454419003_1.pdf,SIRMAT_2842454419003_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454419003_1.pdf,2842454419003,,
AXA,/home/c24b/projects/avenants/DOCS/NORCAN_2309600110400_1.pdf,NORCAN_2309600110400_1.pdf,./avenants_input/AXA/TIR/AVT/NORCAN_2309600110400_1.pdf,2309600110400,,
AXA,/home/c24b/projects/avenants/DOCS/OGID_2250384110000_1.pdf,OGID_2250384110000_1.pdf,./avenants_input/AXA/TIR/AVT/OGID_2250384110000_1.pdf,2250384110000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_CITRAVAL___CTRE_INDUST_2841491620551_1_8370544.pdf,AVT_CP_CITRAVAL___CTRE_INDUST_2841491620551_1_8370544.pdf,./avenants_input/AXA/TIR/AVT/AVT CP CITRAVAL - CTRE INDUST_2841491620551_1 8370544.pdf,2841491620551,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_BEREST_RHIN_RHONE_2263549630102_1_5966664.pdf,AVT_CP_BEREST_RHIN_RHONE_2263549630102_1_5966664.pdf,./avenants_input/AXA/TIR/AVT/AVT CP BEREST RHIN RHONE_2263549630102_1 5966664.pdf,2263549630102,,
AXA,/home/c24b/projects/avenants/DOCS/PLANETE_CSCA_2263545400000_1.pdf,PLANETE_CSCA_2263545400000_1.pdf,./avenants_input/AXA/TIR/AVT/PLANETE CSCA_2263545400000_1.pdf,2263545400000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_ARB_2268898610001_1_6975667.pdf,AVT_CP_ARB_2268898610001_1_6975667.pdf,./avenants_input/AXA/TIR/AVT/AVT CP ARB_2268898610001_1 6975667.pdf,2268898610001,,
AXA,/home/c24b/projects/avenants/DOCS/ASSOC_POUR_PROMOUVOIR_2511968310000_1.pdf,ASSOC_POUR_PROMOUVOIR_2511968310000_1.pdf,./avenants_input/AXA/TIR/AVT/ASSOC POUR PROMOUVOIR_2511968310000_1.pdf,2511968310000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CP_TMI_MULTIPLAST_2275225409001_1_7883064.pdf,AVT_CP_TMI_MULTIPLAST_2275225409001_1_7883064.pdf,./avenants_input/AXA/TIR/AVT/AVT CP TMI MULTIPLAST_2275225409001_1 7883064.pdf,2275225409001,,
AXA,/home/c24b/projects/avenants/DOCS/FONDATION_EUROPEENNE_DE_L_2260579100000_1.pdf,FONDATION_EUROPEENNE_DE_L_2260579100000_1.pdf,./avenants_input/AXA/TIR/AVT/FONDATION EUROPEENNE DE L_2260579100000_1.pdf,2260579100000,,
AXA,/home/c24b/projects/avenants/DOCS/RECOSTRA_2257752431001_1.pdf,RECOSTRA_2257752431001_1.pdf,./avenants_input/AXA/TIR/AVT/RECOSTRA_2257752431001_1.pdf,2257752431001,,
AXA,/home/c24b/projects/avenants/DOCS/SARDI___SOC_ALSACIENNE_2257752430400_1.pdf,SARDI___SOC_ALSACIENNE_2257752430400_1.pdf,./avenants_input/AXA/TIR/AVT/SARDI - SOC ALSACIENNE_2257752430400_1.pdf,2257752430400,,
AXA,/home/c24b/projects/avenants/DOCS/SIRMAT_2842454600064_1.pdf,SIRMAT_2842454600064_1.pdf,./avenants_input/AXA/TIR/AVT/SIRMAT_2842454600064_1.pdf,2842454600064,,
AXA,/home/c24b/projects/avenants/DOCS/HARTMANN_FRANCE_2975470200000_1.pdf,HARTMANN_FRANCE_2975470200000_1.pdf,./avenants_input/AXA/TIR/AVT/HARTMANN FRANCE_2975470200000_1.pdf,2975470200000,,
AXA,/home/c24b/projects/avenants/DOCS/OCEBAT_2265717600001_1.pdf,OCEBAT_2265717600001_1.pdf,./avenants_input/AXA/TIR/AVT/OCEBAT_2265717600001_1.pdf,2265717600001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_2_2275176110020_1_9255734.pdf,AVT_AXIA_2_2275176110020_1_9255734.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 2_2275176110020_1 9255734.pdf,2275176110020,,
AXA,/home/c24b/projects/avenants/DOCS/SCHROLL_2841491629002_1.pdf,SCHROLL_2841491629002_1.pdf,./avenants_input/AXA/TIR/AVT/SCHROLL_2841491629002_1.pdf,2841491629002,,
AXA,/home/c24b/projects/avenants/DOCS/LOCATION_TRANSPORT_2265554420001_1.pdf,LOCATION_TRANSPORT_2265554420001_1.pdf,./avenants_input/AXA/TIR/AVT/LOCATION TRANSPORT_2265554420001_1.pdf,2265554420001,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_CHIRAL_TECHNOLOGIES_2251855110000_1_1171541.pdf,AVT_CHIRAL_TECHNOLOGIES_2251855110000_1_1171541.pdf,./avenants_input/AXA/TIR/AVT/AVT CHIRAL TECHNOLOGIES_2251855110000_1 1171541.pdf,2251855110000,,
AXA,/home/c24b/projects/avenants/DOCS/AVT_AXIA_13_2275176100130_1_7930501.pdf,AVT_AXIA_13_2275176100130_1_7930501.pdf,./avenants_input/AXA/TIR/AVT/AVT AXIA 13_2275176100130_1 7930501.pdf,2275176100130,,
AXA,/home/c24b/projects/avenants/DOCS/AUDDINO_GESTION_2264321400300_1.pdf,AUDDINO_GESTION_2264321400300_1.pdf,./avenants_input/AXA/TIR/AVT/AUDDINO GESTION_2264321400300_1.pdf,2264321400300,,
AXA,/home/c24b/projects/avenants/DOCS/KUTHE_SAS_2271647409006_1.pdf,KUTHE_SAS_2271647409006_1.pdf,./avenants_input/AXA/TIR/AVT/KUTHE SAS_2271647409006_1.pdf,2271647409006,,
AXA,/home/c24b/projects/avenants/DOCS/GRAVIERE_ET_SABLIERE_HUBE_2258057100000_1.pdf,GRAVIERE_ET_SABLIERE_HUBE_2258057100000_1.pdf,./avenants_input/AXA/TIR/AVT/GRAVIERE ET SABLIERE HUBE_2258057100000_1.pdf,2258057100000,,
